Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-69,-15,-12,-4,3,,-8,2,7,-4,-6,3,,3,1,4,12,12,,,,,
,-90,13,-13,-14,-6,-12,-6,1,5,4,7,12,4,7,13,-1,6,1,,,,,
,102,-12,8,8,15,-1,3,14,-1,8,-14,-1,-2,3,-9,-5,-10,-8,,,,,
,83,-18,-2,3,-4,8,-7,-18,-12,-6,6,-4,-3,-2,,10,-6,4,,,,,
,362,-1,7,-2,-14,-6,1,-10,4,-24,,,-8,-3,9,-3,8,5,,,,,
,-277,,3,-7,5,-9,1,2,1,5,,4,8,8,-6,-1,-4,-5,,,,,
,69,6,-1,9,1,13,1,12,-4,22,-7,-12,7,-8,-9,-7,-10,-11,,,,,
,392,,-8,1,-1,17,10,-11,8,-11,9,-4,5,8,3,3,2,10,,,,,
,-358,-8,-4,-11,-4,-13,-11,-10,-9,-1,-5,12,-21,-7,3,5,,-5,,,,,
,371,-9,-2,5,5,2,-2,3,-6,-7,2,-5,5,11,-1,3,1,-5,,,,,
,252,2,2,1,1,-4,8,22,13,-6,10,,10,3,-4,-1,5,5,,,,,
,-398,9,2,-1,-2,-4,-6,-10,-8,10,-4,15,5,-7,14,-5,-2,5,,,,,
,100,,-5,-5,,4,5,-9,11,18,-7,-2,-5,,-4,-4,,5,,,,,
,1254,-10,4,6,5,4,-5,7,,-18,-3,5,-10,-5,-11,8,10,,,,,,
,-1726,11,11,3,3,-7,2,4,-3,18,7,-10,4,4,8,2,-18,-9,,,,,
,467,-32,2,11,-10,-10,3,-7,9,-7,7,-15,-4,-11,-4,-5,-5,-4,,,,,
,-572,-3,-5,-2,-2,-5,-7,-2,-6,-11,-1,14,8,15,4,,10,11,,,,,
,153,4,-6,-7,-1,6,18,10,3,10,-4,3,-8,7,5,9,,3,,,,,
,90,,55425,55437,55492,55525,55404,55457,55487,55508,55500,55520,55560,55560,55473,55501,55577,55539,,,,,
,-145,3,222784,222888,223121,223252,222813,223010,223158,223171,223168,223336,223452,223384,223033,223215,223448,223330,,,,,
,-253,-4,55970,56030,56088,56110,55997,56058,56088,56086,56090,56139,56163,56125,56039,56102,56159,56120,,,,,
,286,-3,5,-1,5,9,-5,-9,4,7,-8,2,,3,-3,-10,-2,-7,,,,,
,78,9,-12,8,8,12,8,-2,-2,6,-4,-13,-3,-9,-8,9,14,1,,,,,
,-460,-18,2,4,-4,8,2,-3,7,-7,1,3,-3,9,-16,-2,5,-4,,,,,
,645,12,4,-11,-5,-11,-4,12,-1,-6,1,12,1,-1,16,3,6,20,,,,,
,-658,-3,2,3,3,9,-5,-9,-4,5,-13,-3,-1,1,-6,6,-4,-9,,,,,
,234,-9,,-5,,-16,-5,,-2,11,6,-9,6,9,9,-9,-21,2,,,,,
,29,-22,14,2,-1,5,-2,1,1,-7,14,17,,-4,9,,-3,3,,,,,
,60,8,-9,-4,-7,11,12,5,-3,5,-20,2,,8,-9,-1,4,-11,,,,,
,475,-3,-11,-1,-6,6,,-5,-4,-1,-4,-13,5,,,-8,4,-9,,,,,
,-597,17,8,7,12,-13,5,3,,-7,8,-9,-4,-7,6,7,11,9,,,,,
,-265,-27,-2,-11,1,,-8,4,2,5,7,1,1,-3,4,-5,-1,-4,,,,,
,34,8,1,8,-4,,-3,12,5,2,2,10,-3,2,-11,6,-14,4,,,,,
,-192,-16,1,-4,5,2,6,-19,13,,4,3,-12,7,,,4,-1,,,,,
,2166,5,5,,-4,-5,-16,-8,-11,-2,-7,-8,9,-18,-4,-4,-8,-3,,,,,
,-1368,,-7,1,2,15,-5,16,-17,-10,-2,-2,-1,2,11,3,-4,7,,,,,
,-22,,-2,1,9,-2,18,-3,14,10,-8,19,,8,2,-2,23,3,,,,,
,-95,,5,,-7,-5,-1,1,9,2,-2,-12,-4,-5,-5,-3,2,-12,,,,,
,976,,-7,1,1,-7,-5,,1,-3,11,-7,13,-2,,-3,-4,5,,,,,
,-1344,9,-1,1,6,-11,8,-9,-4,-4,-5,-8,-15,7,-12,15,-1,2,,,,,
,279,-9,-3,-7,-2,11,-14,2,-1,14,6,12,-6,7,5,2,-6,-1,,,,,
,157,-18,-1,2,6,6,2,11,2,2,-8,-7,5,-3,6,-1,9,-1,,,,,
,-183,-1,3,-2,-20,-5,8,-19,2,-22,4,,7,-6,-4,,2,1,,,,,
,287,,6,-5,2,,-9,1,-15,-4,6,12,1,-7,5,-5,-11,,,,,,
,-175,1,-1,3,5,,,-5,-16,9,-5,-11,-2,2,-6,-6,-2,-2,,,,,
,165,-4,3,,11,4,9,16,14,11,1,13,9,2,1,-9,-8,-5,,,,,
,1754,3,3,17,-2,-5,9,4,7,2,7,-1,-1,6,8,15,,,,,,,
,-1861,6,5,-3,-9,-4,-1,-9,-1,-9,1,-5,2,-4,-14,10,19,15,,,,,
,301,-9,11,-2,2,1,12,12,6,9,-10,-4,-6,8,6,-13,-3,-4,,,,,
,10,-9,-10,-11,2,-3,-8,-10,-14,-12,9,3,-8,-11,2,-1,-2,-8,,,,,
,-582,12,-11,8,-5,5,-12,,13,1,-3,2,5,-1,7,11,-2,10,,,,,
,2504,-3,-6,4,18,12,-1,14,-8,6,-5,1,2,5,5,-7,-4,4,,,,,
,-1700,-9,6,-8,-2,6,-7,-8,7,3,-2,8,-1,2,-16,2,3,-13,,,,,
,-197,-23,10,5,-10,-1,17,2,-3,-3,-2,2,6,3,-6,7,-3,9,,,,,
,-254,5,-1,1,-2,-22,5,-9,5,5,10,-7,-8,-7,14,-2,-1,-4,,,,,
,-303,1,-4,-4,-1,8,-14,,-2,,5,-13,-4,10,9,-14,2,6,,,,,
,554,,-3,-10,1,6,-6,3,-5,-13,-7,-10,5,-1,-13,-1,-5,-12,,,,,
,-335,-1,-1,9,1,4,16,-10,3,4,-4,6,4,6,,-2,7,3,,,,,
,-351,-3,-4,6,13,-6,10,15,9,7,-7,9,-8,-11,-8,3,-5,1,,,,,
,344,,,-8,-8,-9,-13,2,-13,-5,7,8,-8,-5,7,3,2,-7,,,,,
,653,-9,,1,-8,-2,-2,3,-5,-7,-7,8,12,2,-8,-2,,3,,,,,
,395,13,12,-3,-2,4,-2,-8,6,-4,3,-20,-10,4,-5,2,-4,-1,,,,,
,-957,-28,-3,-4,-5,-1,-9,-10,9,5,-1,,2,-3,14,9,5,11,,,,,
,58,14,5,5,6,8,10,6,10,8,13,-1,12,7,-3,-8,14,2,,,,,
,-113,,-4,10,5,-1,8,10,-5,6,-9,7,1,5,4,-1,-7,-5,,,,,
,251,-16,-5,-2,-4,6,-18,-10,-11,5,-1,-12,-8,-14,-6,3,-19,-6,,,,,
,-57,17,-10,-11,-1,-10,-12,5,-3,-14,,-8,2,-3,3,-13,7,-7,,,,,
,-114,-16,4,-4,-10,-2,5,-5,9,-5,6,12,15,2,-2,6,3,6,,,,,
,285,-2,6,-2,16,8,10,-8,-2,-6,-10,-5,-8,-12,-1,1,-4,,,,,,
,48,-1,2,1,-6,-15,10,10,-9,2,22,24,-1,22,7,12,-4,5,,,,,
,202,-1,-9,8,,,,4,-1,2,-9,-10,4,3,1,5,9,5,,,,,
,-138,1,,-1,7,14,-3,-2,4,3,-11,-10,-5,-6,-5,-3,1,-6,,,,,
,-450,-24,,2,3,-6,-14,-7,-4,-6,2,11,-8,-6,-2,-8,7,-3,,,,,
,273,58,2,11,-3,-1,5,6,12,5,1,8,13,10,12,18,3,7,,,,,
,-411,-85,1,-18,,12,-7,-8,2,-2,,-7,-8,12,-4,-15,-11,-9,,,,,
,188,-3,11,3,6,-3,19,8,-2,12,-6,-4,-11,-17,-1,-9,2,-4,,,,,
,-288,-1,-8,1,-5,-2,7,-8,-8,-16,11,7,7,4,1,7,-1,15,,,,,
,275,17,,8,-4,4,-17,15,12,-3,4,5,,5,3,14,7,-7,,,,,
,26,3,11,-8,4,4,9,-2,-8,,-8,-1,-3,-14,-1,-17,-14,-11,,,,,
,1647,-19,-7,6,2,-11,-7,4,2,15,-1,4,6,7,3,-2,1,12,,,,,
,-2179,-6,5,-5,-2,-4,,-1,7,4,4,-9,7,-2,-8,14,7,6,,,,,
,222,1,-3,-5,-8,2,3,-15,-5,-4,6,10,-4,2,-3,-14,1,1,,,,,
,-246,4,-8,8,-4,,-2,1,-9,-6,1,-10,-10,3,,9,11,-6,,,,,
,416,-11,-9,-9,-5,-8,5,1,-13,-9,-11,-3,16,2,8,1,-2,5,,,,,
,1602,11,9,9,7,-6,2,7,5,,-2,2,6,-3,5,1,-1,-6,,,,,
,-1362,-10,1,4,2,14,-2,11,14,7,1,-6,-10,-10,,-14,-4,-8,,,,,
,-287,,-5,3,10,-1,1,-9,1,8,11,-3,-14,-5,-16,7,-6,10,,,,,
,225,-21,-9,-8,6,-7,-3,-7,3,-10,-5,2,1,8,-5,5,14,-4,,,,,
,-37,21,9,4,-17,-14,-1,12,-5,-3,5,8,12,13,11,-7,-4,-7,,,,,
,-3,-20,6,-4,-4,11,1,-10,-10,5,,-9,5,,4,-2,-6,3,,,,,
,1024,1,-4,3,3,8,-7,1,-1,-2,,-10,1,-6,,-4,,7,,,,,
,-1107,-1,3,-2,2,-4,4,-6,23,5,-6,9,-6,-11,-10,,2,9,,,,,
,1218,-13,,-9,-2,7,8,12,-3,-5,-4,5,-11,-19,-1,6,-7,4,,,,,
,-1447,13,5,6,18,-6,6,1,-17,9,5,-2,7,8,14,-11,-3,-4,,,,,
,143,-10,-8,7,4,6,-11,-8,10,-12,-8,1,1,5,-7,6,-4,-11,,,,,
,361,10,-3,-4,-8,3,-8,-3,-4,9,-4,-1,8,3,17,7,13,-3,,,,,
,-157,-12,3,4,-7,2,9,-4,,5,-5,-4,-6,1,-13,,-1,-6,,,,,
,2622,12,-7,-12,4,-5,7,12,10,-1,6,-5,-9,-2,-2,-5,-9,6,,,,,
,-2245,-13,5,8,-3,-11,1,9,-12,,-10,11,-7,5,-1,,2,8,,,,,
,-179,2,-6,3,,4,-17,-11,1,-6,9,8,12,3,-5,,10,-3,,,,,
,2417,-17,1,-5,,7,3,12,2,-2,6,-3,9,14,3,13,-8,5,,,,,
,-2599,17,14,-6,4,5,6,-8,-7,7,11,4,-4,-2,6,-2,11,10,,,,,
,208,,1,3,-1,7,-2,-14,-7,4,-2,-8,-5,-7,4,-5,-9,-16,,,,,
,-214,-30,,7,-15,-7,2,2,9,-3,-3,,2,-2,-11,2,-8,,,,,,
,180,-3,-13,-10,8,-6,-12,3,-3,-2,4,,4,10,1,-2,9,,,,,,
,-392,3,10,-2,1,3,2,-8,-3,-10,-6,4,-18,-6,-2,-14,1,-4,,,,,
,2227,-8,-7,14,-1,-2,6,10,7,4,5,-7,7,-5,-2,-3,-12,-6,,,,,
,-1859,12,3,-5,10,-8,20,8,9,10,1,1,15,,,12,3,3,,,,,
,-729,3,6,-3,2,2,-18,,-7,,3,11,-2,18,4,5,8,8,,,,,
,248,-8,-4,7,-12,6,-7,,,-6,-3,-14,-2,-12,-12,2,-8,,,,,,
,529,1,,8,9,18,4,3,3,2,-2,-3,-8,-12,7,2,15,-4,,,,,
,-97,-1,3,-5,-6,-6,3,-16,1,-5,7,11,8,6,10,5,,2,,,,,
,1205,-2,-5,-10,-3,-5,,6,-7,-1,-10,-11,-5,1,3,-7,-17,-7,,,,,
,-1016,3,-1,-7,3,-1,-3,-6,8,7,-7,9,,7,-9,-5,2,-2,,,,,
,-190,-21,,,-8,1,-1,5,-7,-1,4,3,-3,-2,-1,2,5,11,,,,,
,-79,-11,5,6,1,-11,-5,-7,7,-3,8,-3,-2,-3,10,17,-7,5,,,,,
,2416,-1,-4,-4,8,9,-1,5,-15,4,-3,-14,3,-4,-5,-15,9,-6,,,,,
,-2860,2,9,8,6,7,16,2,12,1,-2,5,-11,-1,-7,-11,-6,-7,,,,,
,309,-1,-10,,-6,-1,-3,-6,5,2,,3,9,-7,6,3,1,3,,,,,
,425,1,3,5,-10,-14,-1,3,-1,,3,10,9,7,6,9,6,7,,,,,
,-424,-1,,1,6,12,,1,1,-2,2,3,-8,10,-15,-7,-12,2,,,,,
,-453,,-5,-5,7,-6,-4,1,-3,6,-10,-4,-7,-5,5,2,7,-12,,,,,
,718,1,-5,5,-8,-4,-5,16,6,-1,3,-1,-7,-6,-2,-12,6,8,,,,,
,190,-1,14,-6,,3,-1,-14,-8,3,13,7,14,4,7,8,4,,,,,,
,-365,-21,6,5,1,-6,5,-13,-2,-11,-12,-4,8,-3,2,-1,1,3,,,,,
,912,3,-2,8,6,3,8,20,2,3,2,,-1,3,-13,1,-3,-1,,,,,
,-1318,-1,-6,-20,-6,-4,-1,-3,13,,-8,-11,,8,-5,2,-10,-13,,,,,
,-180,-11,-11,-2,-11,10,-4,-3,-12,-9,10,3,1,-3,11,-1,15,13,,,,,
,-167,-2,7,16,13,15,-4,-3,9,9,5,7,-7,-6,10,10,-7,-2,,,,,
,489,2,2,-7,3,-29,9,3,-2,1,-13,10,11,3,-4,-5,6,-7,,,,,
,-434,1,2,1,-5,-6,-8,1,-21,-2,1,-18,-2,12,-3,-7,-10,9,,,,,
,551,30,3,5,11,6,-9,-6,6,-14,,-5,-3,-4,7,1,-5,7,,,,,
,-516,-31,,2,6,5,5,11,12,6,,2,1,,-10,6,8,-5,,,,,
,1842,1,-10,2,-15,3,10,-10,-14,4,1,-5,-1,-6,,-6,,-10,,,,,
,-1057,-2,2,-7,3,2,1,-3,12,11,-2,7,-5,-14,8,-11,-2,12,,,,,
,-15,-21,-8,-6,-7,5,-6,-6,-2,-6,,8,1,12,-14,18,,3,,,,,
,-859,23,3,3,6,,-13,13,-13,-1,-4,-2,9,3,1,4,7,-2,,,,,
,1042,,2,-4,-6,-5,8,2,-12,,7,-12,-8,-13,-7,-14,-17,5,,,,,
,-1493,-20,-1,13,-16,-6,11,-9,12,-4,-7,7,-7,-14,-1,-5,10,-12,,,,,
,824,1,4,-1,3,1,-17,3,9,9,-2,5,-9,7,8,17,4,2,,,,,
,-254,-1,22,-1,22,1,-1,12,9,9,11,,19,19,-2,-2,5,10,,,,,
,111,-12,-7,-13,-12,-4,7,-9,-1,-4,3,-17,-4,3,-5,-3,-5,-12,,,,,
,-310,1,5,7,3,-3,12,-9,-2,-7,-3,9,-4,-7,5,-4,-12,-6,,,,,
,-59,,2,13,10,11,-4,5,-3,3,1,-3,-4,-9,10,-1,7,13,,,,,
,619,,-12,-3,-15,,-1,-5,-2,4,1,-1,-5,-2,-7,-8,3,-5,,,,,
,-544,,7,4,6,-6,-9,-2,9,-2,-1,9,12,16,3,12,8,3,,,,,
,-63,-1,-55416,-55432,-55480,-55512,-55406,-55438,-55486,-55518,-55489,-55522,-55553,-55580,-55487,-55514,-55568,-55546,,,,,
,308,-1,-222798,-222907,-223136,-223258,-222823,-223005,-223168,-223194,-223172,-223335,-223446,-223390,-223017,-223215,-223467,-223329,,,,,
,93,-19,-55986,-56019,-56085,-56113,-55999,-56057,-56103,-56089,-56095,-56142,-56177,-56126,-56031,-56096,-56155,-56116,,,,,
,1635,,-4,-4,-5,-11,-1,-10,,4,4,-2,-3,3,-12,,-11,5,,,,,
,-1059,40,8,-2,-10,-4,11,-9,2,10,3,6,19,-7,-1,9,11,1,,,,,
,781,-52,2,-8,-3,-2,9,6,-7,-7,1,-7,-5,7,6,-1,-4,-18,,,,,
,1140,12,-9,-7,17,3,-7,,-2,-1,-3,10,-5,-2,-6,-8,-7,11,,,,,
,-2396,-10,13,10,3,3,-5,-7,8,10,6,-5,5,-1,4,2,11,-4,,,,,
,-186,,-8,7,2,9,3,8,9,-2,-11,6,-2,-1,3,4,9,1,,,,,
,599,8,2,-6,-5,-1,,6,-17,-13,10,-7,2,1,8,7,-12,9,,,,,
,-359,-15,1,,-17,-3,-7,1,-10,,20,8,5,10,-3,1,,1,,,,,
,63,6,9,6,12,,-1,-4,10,16,-7,3,-9,6,-2,7,-1,-5,,,,,
,58,-20,-1,-2,-4,1,6,-8,9,2,-18,-16,-10,-6,-11,-10,-15,-11,,,,,
,-197,21,1,5,14,3,9,5,1,-8,5,3,6,-7,3,-3,3,-9,,,,,
,456,-21,-3,-5,-1,-1,8,4,8,4,-4,4,21,-5,2,1,13,19,,,,,
,-373,21,-2,,-2,-7,-6,3,-2,-7,-5,-8,-7,6,1,-2,2,4,,,,,
,102,-31,2,-18,-5,-1,-10,-2,-3,-2,11,-4,-1,-8,7,7,,-19,,,,,
,4215,-2,-2,,-1,1,-4,-13,-6,9,-4,10,-4,1,-10,2,-8,6,,,,,
,-3530,1,-6,7,-3,-12,-6,-7,-3,-3,-3,-4,-6,-6,-15,-17,-16,4,,,,,
,-352,2,8,9,-3,19,1,10,9,-7,-2,3,11,-6,4,9,17,-6,,,,,
,-691,10,-5,1,9,3,2,7,-1,14,,-9,-2,11,7,,9,4,,,,,
,467,-12,-8,-7,,-12,24,-6,-7,5,-1,-4,-8,-3,-3,-1,-7,-2,,,,,
,-212,,10,8,9,15,4,1,,-4,-1,10,-3,7,9,2,10,7,,,,,
,678,11,-8,5,-5,-14,-6,-6,-20,-21,-2,-1,13,3,1,-5,-16,-3,,,,,
,-871,-30,4,-8,,9,-14,11,13,8,-3,-4,2,-15,-2,5,-7,-7,,,,,
,1609,-1,-6,5,15,1,-3,,14,1,7,5,-11,,16,1,4,20,,,,,
,-938,21,8,,-3,-13,10,1,10,11,5,8,1,2,5,-6,4,5,,,,,
,-55,-20,-3,-13,-20,-10,,-3,1,-6,5,1,3,19,-10,1,3,-8,,,,,
,954,,3,-3,-3,-3,10,-8,-18,-6,-4,-6,4,-6,-12,2,3,-15,,,,,
,-1740,14,-4,3,6,20,-3,22,-12,7,-4,9,-5,-5,3,11,4,10,,,,,
,424,-16,4,16,-2,11,3,-6,17,8,,-3,,7,2,-20,-2,-2,,,,,
,-279,-9,,-6,5,-11,-18,-9,2,-18,1,-5,,1,1,11,2,-2,,,,,
,635,11,-3,-6,2,1,6,-2,-12,-3,5,-2,,-14,-10,-6,-8,-5,,,,,
,-949,-12,2,1,-3,-5,4,8,3,10,3,8,-14,-4,8,3,-4,7,,,,,
,-87,2,,3,-3,-3,-6,2,-1,-1,-6,-7,7,13,-2,-8,2,,,,,,
,752,18,2,-1,-2,1,1,-7,4,,-3,-6,5,-5,2,-3,1,3,,,,,
,548,-18,8,-8,3,9,9,-3,3,2,-6,5,-7,-3,-7,3,4,-15,,,,,
,-1251,,-3,8,-3,-7,-6,7,6,6,10,3,10,14,,7,5,8,,,,,
,316,-20,-14,9,2,-6,-3,6,2,-9,,-1,-3,1,10,-1,11,,,,,,
,662,,5,4,-1,9,3,-5,-12,,1,-4,-4,3,-7,-9,-6,-3,,,,,
,-311,-1,13,-2,-1,-1,,-4,-1,7,2,-8,-11,-12,9,1,-16,1,,,,,
,-532,-11,,-7,6,-7,-3,-4,4,7,2,-5,9,-2,11,12,9,-11,,,,,
,891,11,-11,2,2,4,2,3,-6,-2,6,15,14,2,-6,-8,,5,,,,,
,-803,-10,-2,3,-3,-5,-7,2,,-2,-19,-9,-14,-4,-14,6,-8,4,,,,,
,-177,10,,1,-8,2,2,-2,6,-4,-3,2,-3,6,2,4,-5,6,,,,,
,-50,-10,-1,,1,12,4,11,-7,8,5,3,-8,-10,-2,-7,-5,-8,,,,,
,142,,12,-2,3,-1,,-5,-6,-2,-1,5,5,9,-4,-1,1,2,,,,,
,606,,-6,-7,-1,-13,-13,-8,15,-17,-13,2,17,10,11,-1,5,2,,,,,
,1351,-23,-11,7,2,1,7,-9,-3,4,1,-7,-7,,6,8,7,,,,,,
,-1916,23,11,-1,1,-6,-4,9,-10,,13,5,-9,-7,1,8,-2,4,,,,,
,830,-20,-7,-11,7,-1,10,13,11,13,8,5,9,-6,-14,-4,12,4,,,,,
,-113,-11,-12,3,-10,4,-9,-11,5,-6,-2,-1,4,10,-3,1,-8,8,,,,,
,-239,-1,6,2,-1,8,-2,4,3,-7,-4,-2,1,-8,-6,-6,4,-1,,,,,
,-200,2,6,-3,6,-3,3,2,-11,8,-1,-3,-6,-3,,8,-4,-2,,,,,
,139,-1,1,-4,,6,-2,-7,-4,2,-8,1,2,8,15,1,1,-12,,,,,
,1348,1,3,9,,6,11,-7,6,1,9,2,-2,1,6,-8,-4,2,,,,,
,-1648,10,-20,5,-11,-24,-8,1,4,-15,5,-1,3,3,-7,4,4,,,,,,
,-373,-10,6,-4,5,15,-1,-1,-3,5,-4,,1,-2,1,-7,-3,-1,,,,,
,759,-1,13,7,-6,-1,,13,-2,1,-9,5,-5,-12,4,2,14,-6,,,,,
,307,,1,-12,5,-10,6,-13,-4,-6,11,,-1,-1,4,-10,-11,-3,,,,,
,-355,9,-5,,12,16,-8,3,6,11,3,6,1,,-5,4,-5,1,,,,,
,209,-19,8,2,3,,19,7,-4,7,-6,-2,4,-2,3,1,17,10,,,,,
,-141,-2,,5,-5,-13,-5,8,3,-9,-4,1,8,9,-1,-4,-6,7,,,,,
,402,2,-5,-8,-10,-3,-2,-13,3,-7,3,-10,-10,6,-6,,2,-10,,,,,
,-901,-1,-7,-5,12,4,-1,3,,,7,-2,17,5,5,12,-3,7,,,,,
,127,10,9,12,-4,4,3,19,2,18,-1,3,-9,-5,,-7,-10,6,,,,,
,-342,-10,1,-2,-5,6,3,-12,-16,-10,3,9,,-5,-3,-8,-5,-10,,,,,
,999,-1,3,-8,9,-1,-9,-7,-3,-6,-8,-6,-7,-4,-8,12,-8,-1,,,,,
,-313,-17,-1,7,3,9,3,16,8,,19,-1,13,5,16,18,-3,16,,,,,
,,17,-3,8,-12,-8,-7,-11,6,1,-4,6,-8,-3,-1,-13,11,-13,,,,,
,-121,-18,1,-5,-6,-6,7,-5,-1,-1,-22,-11,-6,-7,-4,3,1,-3,,,,,
,996,,6,-4,4,-2,8,-2,8,3,-1,6,10,19,-1,-7,18,1,,,,,
,-122,1,-6,5,15,1,-9,,3,4,19,-6,2,-2,5,-1,-8,-6,,,,,
,667,-1,,-3,-2,4,10,-1,-9,-9,4,-7,,-3,1,,-11,5,,,,,
,-1424,-28,-5,7,-8,-1,-1,-3,-4,-3,-4,3,-5,1,-10,5,-1,-4,,,,,
,449,29,-3,-12,2,,-12,-2,7,1,-2,1,-22,-6,-5,1,16,-1,,,,,
,-303,-27,7,4,-1,,-4,9,-13,3,1,,7,8,2,-4,2,3,,,,,
,293,16,3,1,-6,5,-6,6,,6,-19,4,15,,11,2,-2,6,,,,,
,-677,11,-5,-12,,-7,4,-5,-15,-9,-3,-5,-7,-5,-3,-3,-19,-6,,,,,
,2110,-27,-6,2,9,4,-1,-1,2,3,10,-7,-8,-2,-12,-8,-1,2,,,,,
,-1194,15,6,10,-10,1,4,-16,3,-3,1,-11,2,-14,4,-6,1,-6,,,,,
,-1001,-22,6,3,6,-12,-2,10,18,9,4,18,6,19,-3,9,3,5,,,,,
,71,-11,-1,-3,,13,-7,9,6,-7,-5,-12,-6,-9,-5,4,1,,,,,,
,-153,-1,-2,1,-5,-4,10,5,10,13,11,16,-6,3,8,10,9,9,,,,,
,471,-14,-3,-3,9,4,5,-1,5,-5,5,3,10,4,12,-4,7,3,,,,,
,-292,19,,-2,-12,9,,14,-12,-5,-2,,,,-6,-3,-11,-10,,,,,
,636,-4,5,-1,5,1,13,-8,-3,14,2,8,10,3,7,-2,9,6,,,,,
,-74,-2,-9,-4,2,-10,-17,-16,5,-4,-18,-11,-8,-5,-10,-6,-9,-4,,,,,
,-396,3,-3,4,-14,6,,-12,-8,-9,8,1,-8,-8,-3,1,-3,-6,,,,,
,766,-13,6,-6,-8,-12,1,4,-10,-6,1,,8,2,12,12,13,8,,,,,
,-572,-4,7,7,15,,-2,22,2,12,,6,9,4,-14,-8,6,-2,,,,,
,-32,-17,-1,-6,12,-5,2,-12,5,8,-5,-2,-14,-10,4,-9,-24,-10,,,,,
,-19,18,-8,3,-7,,-10,-2,-3,2,5,-4,6,-7,4,-5,3,-2,,,,,
,107,-15,-1,,1,-2,3,7,8,-15,5,12,2,17,7,19,7,17,,,,,
,-157,-2,-4,5,-1,,11,1,4,-10,-14,-8,-4,9,-5,-3,-5,-3,,,,,
,-276,2,-4,2,-11,-5,-4,-13,-11,-10,15,-2,4,2,5,3,5,-6,,,,,
,-24,-12,19,9,12,7,-4,2,-9,3,5,2,-1,-7,-5,1,10,4,,,,,
,1281,11,6,-14,-12,,-7,-4,7,-1,-11,-2,12,-2,-4,-14,,4,,,,,
,-29,,-6,1,,6,11,9,3,13,1,7,-9,-2,,11,-5,-7,,,,,
,-404,-12,1,8,17,5,10,11,3,1,2,-2,10,5,6,5,-7,-4,,,,,
,-499,12,-5,2,1,1,-3,5,-10,7,-8,-11,-19,-9,-7,-8,7,2,,,,,
,104,-30,-5,-4,-3,-2,-11,-19,2,4,3,9,1,-1,-15,,-5,8,,,,,
,-771,-2,7,-5,-1,2,2,14,11,11,,2,5,2,12,,4,,,,,,
,882,-2,-3,-1,-3,4,,-6,6,-7,2,-2,-4,2,7,7,-3,3,,,,,
,-659,7,,8,9,-1,-3,-2,-10,-7,-1,2,7,-2,2,-1,-1,1,,,,,
,153,14,-2,-1,,-7,22,4,6,-2,-1,-2,1,-2,3,-8,7,6,,,,,
,-64,-1,8,-9,3,1,,10,1,1,4,7,-6,-1,-12,5,-6,-16,,,,,
,406,-5,-1,1,,,-8,-10,-14,5,6,-7,10,-2,8,-2,-4,,,,,,
,-324,-23,-2,7,-9,6,-4,-8,10,,7,1,-5,-3,3,4,-2,12,,,,,
,-50,10,1,-4,-15,-12,-9,12,10,-10,-24,-6,2,9,2,1,3,-13,,,,,
,-152,6,-1,10,16,-1,9,-14,2,7,8,-6,1,14,-3,-13,3,7,,,,,
,103,-15,-6,-6,,5,3,1,-5,-1,7,8,-6,-13,-12,-2,-2,,,,,,
,119,-4,-2,-7,-8,-2,-3,6,-4,-1,1,15,6,3,,15,11,-10,,,,,
,-243,-13,8,12,4,7,3,7,10,,-9,-3,-12,-4,7,2,-2,18,,,,,
,516,-6,-9,-19,1,-10,-8,-15,-21,-6,11,-15,7,-2,7,-11,2,2,,,,,
,-124,2,,2,2,-2,4,4,8,-5,-6,1,4,8,-2,3,-5,-5,,,,,
,35,17,-1,4,3,,-3,-5,,11,-5,14,-2,,-7,-2,-2,-7,,,,,
,-134,-17,13,-8,-5,10,2,14,-8,-3,5,-9,-15,-1,2,-14,-7,7,,,,,
,-380,2,-7,,-7,5,-12,-7,8,-10,7,-6,-4,-6,2,6,1,-8,,,,,
,556,-2,2,3,18,-7,4,-10,-1,-2,-14,,6,7,4,-2,-9,-3,,,,,
,-227,,19,10,12,-2,5,7,4,25,2,-2,5,,-7,13,,7,,,,,
,168,2,-19,-6,-17,-6,-1,1,,-3,8,-5,,,-14,-6,8,-9,,,,,
,676,-1,5,11,-2,5,13,2,-5,-3,-1,-1,3,-4,-8,6,-4,-4,,,,,
,-1149,-19,7,-3,-5,4,-17,3,11,-7,-4,7,7,-3,16,6,1,-1,,,,,
,538,16,-7,-6,,-2,11,-11,-2,1,4,12,2,10,6,3,6,10,,,,,
,-72,-16,,-2,11,-5,1,8,-17,2,-5,9,5,-7,-6,-24,4,5,,,,,
,-264,,-3,12,13,6,-1,12,5,-1,-2,-12,-6,-1,9,,13,3,,,,,
,2008,-1,5,-2,-14,-8,,-1,-3,-5,2,5,-11,6,-5,9,-10,-12,,,,,
,3373,,55409,55437,55465,55523,55400,55449,55485,55511,55489,55532,55559,55567,55476,55522,55562,55552,,,,,
