Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,-3563,-35,,,,,,,,,,-332,,,,-235,,12,-1,-7,-8,,
,-3375,5,,,,,,,,,,1165,,,,628,,-12,4,13,-15,,
,-3805,,,,,,,,,,,1636,,,,878,,26,-7,-23,15,,
,-3832,,,,,,,,,,,-870,,,,-659,,26,14,19,-6,,
,-3625,-2,,,,,,,,,,-1784,,,,-1229,,4,5,-7,7,,
,-3819,-16,,,,,,,,,,-439,,,,-352,,-26,-13,1,-6,,
,-3723,,,,,,,,,,,1226,,,,683,,-18,13,-8,-17,,
,-3841,-1,,,,,,,,,,1638,,,,879,,3,-10,21,17,,
,-3740,-29,,,,,,,,,,-859,,,,-634,,33,-3,-20,-3,,
,-3841,-2,,,,,,,,,,-1809,,,,-1252,,-34,-9,11,-4,,
4,-3712,15949,,,,,,,,,,150,,,,-293,,29,-8,-14,10,,
,-3824,3,,,,,,,,,,-370,,,,-299,,-7,24,-1,-10,,
,-2537,-4,,,,,,,,,,1228,,,,668,,-37,-18,1,8,,
,393,-16,,,,,,,,,,1530,,,,794,,8,6,4,-11,,
,-80,4,,,,,,,,,,-849,,,,-608,,20,11,7,3,,
,184,11,,,,,,,,,,-1372,,,,-832,,-12,-17,-10,12,,
,-73,-32,,,,,,,,,,-327,,,,-255,,3,18,-8,5,,
,-372,1,,,,,,,,,,1276,,,,701,,-11,-22,16,-5,,
,755,-2,,,,,,,,,,1450,,,,720,,-25,28,11,-4,,
,445,3,,,,,,,,,,-934,,,,-671,,-2,-22,,-2,,
,-99,-1,,,,,,,,,,-1436,,,,-898,,-18,5,-10,1,,
,63,,,,,,,,,,,-409,,,,-352,,-10,-1,-5,1,,
,-310,-31,,,,,,,,,,1196,,,,615,,-14,13,11,,,
,354,3,,,,,,,,,,1370,,,,646,,7,1,-12,2,,
,-855,1,,,,,,,,,,-1037,,,,-764,,54,14,4,-18,,
,-252,-1,,,,,,,,,,-1574,,,,-1039,,36,-27,10,17,,
,250,-16,,,,,,,,,,-287,,,,-237,,-15,9,-7,,,
,-159,1,,,,,,,,,,1250,,,,660,,-46,-4,,-7,,
,-81,-1,,,,,,,,,,1517,,,,795,,,-5,3,1,,
,-469,1,,,,,,,,,,-920,,,,-629,,21,16,-3,10,,
,-2,-16,,,,,,,,,,-1602,,,,-1066,,12,3,,-14,,
,257,,,,,,,,,,,-167,,,,-124,,-7,-9,9,,,
,259,-15,,,,,,,,,,1390,,,,792,,-5,15,-5,-5,,
,1178,,,,,,,,,,,1596,,,,889,,16,-10,-7,6,,
,-218,-16,,,,,,,,,,-926,,,,-627,,27,-24,8,12,,
,-961,16,,,,,,,,,,-1620,,,,-1098,,-26,14,-9,-22,,
,307,-20,,,,,,,,,,-234,,,,-195,,-8,16,,21,,
,213,4,,,,,,,,,,1296,,,,690,,,-35,-1,1,,
,44,-15,,,,,,,,,,1357,,,,661,,13,34,-3,-12,,
,-658,12,,,,,,,,,,-977,,,,-673,,-6,-10,-2,9,,
,259,-33,,,,,,,,,,-1397,,,,-872,,-8,-4,8,-12,,
,423,21,,,,,,,,,,-435,,,,-404,,8,1,-1,4,,
,-379,-16,,,,,,,,,,1281,,,,665,,-46,9,14,4,,
,2895,,,,,,,,,,,1631,,,,938,,24,-12,-11,-13,,
,-2870,-15,,,,,,,,,,-1288,,,,-967,,61,-8,-2,18,,
,757,-16,,,,,,,,,,-1613,,,,-1095,,-2,2,-5,3,,
,-867,17,,,,,,,,,,-302,,,,-276,,-18,-10,-2,-7,,
,143,,,,,,,,,,,1268,,,,641,,7,12,5,2,,
,-410,-19,,,,,,,,,,1722,,,,1040,,12,5,-2,12,,
,124,-13,,,,,,,,,,-1084,,,,-746,,24,5,7,-5,,
,-332,-1,,,,,,,,,,-1616,,,,-1105,,-27,10,7,-20,,
,-42,-16,,,,,,,,,,-339,,,,-326,,-25,,-1,1,,
,68,15,,,,,,,,,,1382,,,,747,,-18,-10,-6,19,,
,23,1,,,,,,,,,,1427,,,,757,,36,-12,,-6,,
,604,-32,,,,,,,,,,-1025,,,,-678,,18,-3,-2,-1,,
,-753,3,,,,,,,,,,-1351,,,,-845,,-18,32,-1,1,,
,-394,-2,,,,,,,,,,-293,,,,-288,,-30,-16,-13,-5,,
,288,-13,,,,,,,,,,1332,,,,691,,-22,-5,14,8,,
,-64,,,,,,,,,,,1413,,,,754,,20,-1,-13,-5,,
,198,-2,,,,,,,,,,-1156,,,,-800,,58,-25,14,4,,
,419,-17,,,,,,,,,,-1524,,,,-1019,,3,40,5,-4,,
,-723,3,,,,,,,,,,-86,,,,-89,,-11,-10,-1,7,,
,-106,13,,,,,,,,,,1532,,,,878,,-41,4,-10,-17,,
,781,-28,,,,,,,,,,1327,,,,682,,22,6,3,3,,
,-358,15,,,,,,,,,,-1284,,,,-918,,7,1,-5,14,,
,-182,-32,,,,,,,,,,-1182,,,,-685,,-21,-6,9,-7,,
,-156,17,,,,,,,,,,-118,,,,-126,,-14,-5,-5,-10,,
,500,-16,,,,,,,,,,1373,,,,718,,-15,-21,-20,20,,
,121,-16,,,,,,,,,,1315,,,,675,,14,37,32,-20,,
,354,1,,,,,,,,,,-1214,,,,-841,,44,-9,-14,2,,
,-896,-15,,,,,,,,,,-1431,,,,-939,,-21,-16,15,7,,
,-176,,,,,,,,,,,-55,,,,-70,,-20,13,-3,13,,
,136,-6,,,,,,,,,,1587,,,,922,,-38,-23,3,-12,,
,70,23,,,,,,,,,,1443,,,,811,,31,30,-6,-6,,
,297,,,,,,,,,,,-1212,,,,-824,,20,-10,1,,,
,-375,-21,,,,,,,,,,-1647,,,,-1160,,7,-10,-17,15,,
,318,,,,,,,,,,,-291,,,,-319,,-30,-13,13,-10,,
,-5,-2,,,,,,,,,,1393,,,,720,,-13,10,-16,-5,,
,-321,2,,,,,,,,,,1466,,,,845,,16,23,8,12,,
,109,-36,,,,,,,,,,-1214,,,,-817,,17,-21,-3,-10,,
,505,-11,,,,,,,,,,-1418,,,,-931,,,-12,9,2,,
,-243,11,,,,,,,,,,-132,,,,-163,,-5,27,20,-8,,
,458,-11,,,,,,,,,,1477,,,,797,,-20,5,-23,-2,,
,53,-17,,,,,,,,,,1178,,,,571,,13,-11,-12,27,,
,780,1,,,,,,,,,,-1296,,,,-892,,5,-9,13,-25,,
,-1607,-4,,,,,,,,,,-1460,,,,-987,,9,18,11,20,,
,134,1,,,,,,,,,,-245,,,,-285,,3,-4,-20,-13,,
,273,2,,,,,,,,,,1621,,,,934,,-8,-10,-11,18,,
,294,2,,,,,,,,,,1289,,,,695,,34,7,13,-19,,
,152,-13,,,,,,,,,,-1404,,,,-987,,28,-1,4,-1,,
,-756,-20,,,,,,,,,,-1492,,,,-1020,,-35,-4,-2,4,,
,650,,,,,,,,,,,15,,,,-38,,-53,3,7,-21,,
,-394,-17,,,,,,,,,,1598,,,,910,,-23,-7,15,10,,
,-120,15,,,,,,,,,,1171,,,,579,,32,-6,-24,7,,
,183,1,,,,,,,,,,-1312,,,,-876,,18,8,5,8,,
,-117,-12,,,,,,,,,,-1431,,,,-965,,,15,,-17,,
,461,-21,,,,,,,,,,-92,,,,-143,,-24,-15,5,12,,
,205,5,,,,,,,,,,1657,,,,951,,-28,9,-2,3,,
,-43,-2,,,,,,,,,,1226,,,,647,,26,,4,-7,,
,-976,-2,,,,,,,,,,-1325,,,,-892,,31,9,-7,7,,
,3964,-24,,,,,,,,,,-1458,,,,-1001,,3,-10,9,8,,
,108501,8,,,,,,,,,,-24,,,,-85,,-33,4,18,-18,,
,-3568,6,,,,,,,,,,1735,,,,1026,,-30,-16,-20,6,,
,-3334,-20,,,,,,,,,,1030,,,,464,,-3,8,-4,6,,
,-3243,7,,,,,,,,,,-1486,,,,-1039,,22,-6,-4,-16,,
,-3832,-7,,,,,,,,,,-1109,,,,-653,,4,9,15,24,,
,-2873,-19,,,,,,,,,,52,,,,-14,,-14,6,-9,-5,,
,-3762,20,,,,,,,,,,1420,,,,706,,-2,-1,-4,-9,,
,-3254,-12,,,,,,,,,,938,,,,385,,42,-1,6,,,
,-3804,-34,,,,,,,,,,-1307,,,,-862,,31,-12,2,6,,
,-3366,33,,,,,,,,,,-1289,,,,-841,,-35,6,-19,2,,
,-3457,-31,,,,,,,,,,21,,,,-57,,-30,2,18,-13,,
,-3415,1,,,,,,,,,,1684,,,,962,,-23,1,11,-3,,
,-3745,-16,,,,,,,,,,1200,,,,660,,8,-8,-14,3,,
,-3411,13,,,,,,,,,,-1484,,,,-1022,,8,-4,-9,-3,,
,-3467,-14,,,,,,,,,,-1520,,,,-1077,,-3,6,-10,11,,
,-3761,-4,,,,,,,,,,52,,,,-37,,-38,-8,22,,,
12,-3590,47966,,,,,,,,,,1452,,,,-200,,112,3,-9,2,,
,-3768,-14,,,,,,,,,,-1274,,,,-855,,-34,6,5,6,,
,-3606,-32,,,,,,,,,,178,,,,76,,-15,-9,12,-4,,
,-833,17,,,,,,,,,,1572,,,,822,,-10,10,5,-20,,
,149,-9,,,,,,,,,,823,,,,336,,15,-20,-26,19,,
,1666,-14,,,,,,,,,,-1457,,,,-965,,-1,2,10,-10,,
,-1429,,,,,,,,,,,-1241,,,,-826,,-10,19,-11,1,,
,951,,,,,,,,,,,163,,,,46,,-5,-15,-5,16,,
,-700,,,,,,,,,,,1674,,,,916,,-3,2,22,-25,,
,1656,1,,,,,,,,,,828,,,,355,,45,29,-20,19,,
,-2344,-36,,,,,,,,,,-1567,,,,-1068,,5,-25,2,24,,
,590,28,,,,,,,,,,-1089,,,,-682,,-7,18,25,-34,,
,-82,-26,,,,,,,,,,216,,,,92,,-7,-15,3,-14,,
,-284,,,,,,,,,,,1567,,,,812,,-40,7,-9,24,,
,-930,-2,,,,,,,,,,942,,,,479,,29,-7,-16,3,,
,18,-7,,,,,,,,,,-1620,,,,-1111,,33,1,7,-8,,
,-147,-8,,,,,,,,,,-1253,,,,-853,,-35,-3,-8,12,,
,1293,-18,,,,,,,,,,399,,,,269,,-9,4,26,-1,,
,-137,14,,,,,,,,,,1652,,,,891,,10,22,-14,-24,,
,-357,-30,,,,,,,,,,762,,,,309,,34,-19,3,14,,
,448,13,,,,,,,,,,-1518,,,,-1008,,-20,-5,-10,3,,
,-739,-9,,,,,,,,,,-1103,,,,-708,,-19,2,8,-15,,
,95,-17,,,,,,,,,,141,,,,,,-21,11,-1,-7,,
,-285,-5,,,,,,,,,,1680,,,,905,,-15,6,-3,38,,
,268,18,,,,,,,,,,725,,,,290,,4,-16,,-25,,
,216,-13,,,,,,,,,,-1409,,,,-886,,14,12,2,-7,,
,81773,31,,,,,,,,,,-1090,,,,-702,,28,-12,-7,20,,
,-3536,-46,,,,,,,,,,17,,,,-131,,-12,-8,13,-25,,
,-3727,,,,,,,,,,,1658,,,,886,,-4,2,-18,20,,
,-3497,,,,,,,,,,,879,,,,458,,34,21,23,-7,,
,-3735,-33,,,,,,,,,,-1621,,,,-1100,,16,-17,-16,20,,
,-3228,,,,,,,,,,,-1199,,,,-813,,-4,8,9,-17,,
,-1165,,,,,,,,,,,243,,,,91,,-41,-8,7,-8,,
,-3168,,,,,,,,,,,1702,,,,922,,-14,3,-21,22,,
,-3612,,,,,,,,,,,638,,,,225,,45,-6,6,-17,,
,-3418,3,,,,,,,,,,-1775,,,,-1247,,14,-1,8,14,,
,-3763,-32,,,,,,,,,,-1189,,,,-811,,-38,14,9,-14,,
,-3234,20,,,,,,,,,,432,,,,268,,-16,5,-4,-18,,
,-3763,-10,,,,,,,,,,2034,,,,1243,,-13,-3,-19,27,,
,-3493,-8,,,,,,,,,,699,,,,306,,37,-4,20,17,,
,-3750,-18,,,,,,,,,,-1819,,,,-1282,,44,-18,-15,-17,,
,-3714,18,,,,,,,,,,-1138,,,,-769,,-26,-8,-7,5,,
4,-3678,15953,,,,,,,,,,-233,,,,-667,,-22,33,3,-24,,
,-3617,31,,,,,,,,,,207,,,,28,,-6,-17,-3,9,,
,-3754,-30,,,,,,,,,,1889,,,,1092,,-30,7,15,15,,
,-3609,13,,,,,,,,,,708,,,,342,,21,2,-6,-1,,
,-66,-31,,,,,,,,,,-1585,,,,-1043,,59,-15,15,-6,,
,403,-18,,,,,,,,,,-908,,,,-550,,-32,-1,-18,-3,,
,33,1,,,,,,,,,,260,,,,77,,-33,6,3,3,,
,-384,-5,,,,,,,,,,1834,,,,1032,,-39,-7,8,,,
,165,,,,,,,,,,,402,,,,51,,7,18,-18,1,,
,-583,-8,,,,,,,,,,-1788,,,,-1236,,19,15,-7,-17,,
,368,13,,,,,,,,,,-1036,,,,-681,,11,-20,23,12,,
,170,-13,,,,,,,,,,375,,,,176,,-18,-16,-16,3,,
,720,-14,,,,,,,,,,1798,,,,992,,6,14,9,8,,
,-1822,-5,,,,,,,,,,405,,,,69,,27,-8,-7,-1,,
,239,1,,,,,,,,,,-1667,,,,-1115,,-2,11,17,,,
,-230,-13,,,,,,,,,,-1010,,,,-662,,-20,11,-8,-16,,
,287,-17,,,,,,,,,,371,,,,165,,-6,-14,11,-5,,
,-116,,,,,,,,,,,2119,,,,1306,,-11,-6,-22,26,,
,600,-1,,,,,,,,,,740,,,,414,,44,4,6,-13,,
,-276,1,,,,,,,,,,-1664,,,,-1099,,15,,4,-15,,
,-125,-12,,,,,,,,,,-1299,,,,-956,,-32,-9,-3,13,,
,958,3,,,,,,,,,,363,,,,145,,-46,8,8,7,,
,2002,-47,,,,,,,,,,1954,,,,1142,,-19,23,-14,4,,
,-3442,54,,,,,,,,,,485,,,,176,,74,-14,-2,-14,,
,774,-53,,,,,,,,,,-1650,,,,-1088,,32,-14,5,-1,,
,-147,-1,,,,,,,,,,-957,,,,-622,,-16,20,5,,,
,130,-12,,,,,,,,,,249,,,,25,,-19,3,-7,8,,
,-462,14,,,,,,,,,,1854,,,,1039,,-9,-1,1,,,
,-189,-14,,,,,,,,,,403,,,,109,,28,-15,19,-10,,
,16,-20,,,,,,,,,,-1619,,,,-1053,,14,-21,-20,15,,
,262,2,,,,,,,,,,-1054,,,,-729,,-27,18,9,2,,
,-219,2,,,,,,,,,,406,,,,176,,-2,-7,-3,1,,
,386,-2,,,,,,,,,,1921,,,,1105,,9,8,18,-19,,
,-261,-12,,,,,,,,,,425,,,,141,,20,-1,-16,10,,
,262,-18,,,,,,,,,,-1830,,,,-1252,,23,-10,19,16,,
,14,16,,,,,,,,,,-999,,,,-680,,3,7,-27,-25,,
,135,-17,,,,,,,,,,355,,,,113,,-18,10,28,2,,
,-846,19,,,,,,,,,,1830,,,,1008,,-41,-6,-12,,,
,322,-19,,,,,,,,,,410,,,,142,,24,9,-6,7,,
,-231,2,,,,,,,,,,-1757,,,,-1180,,24,9,5,2,,
,-343,-33,,,,,,,,,,-939,,,,-631,,1,-12,-19,6,,
,753,4,,,,,,,,,,485,,,,238,,-4,-8,10,-18,,
,-320,13,,,,,,,,,,1825,,,,1006,,-9,3,4,12,,
,558,-18,,,,,,,,,,412,,,,161,,6,-8,-9,-14,,
,-659,-11,,,,,,,,,,-1609,,,,-1029,,-14,27,12,9,,
,3254,,,,,,,,,,,-928,,,,-622,,8,-14,-1,13,,
,-3032,7,,,,,,,,,,430,,,,173,,-40,3,-2,-25,,
,128,-7,,,,,,,,,,1961,,,,1131,,-7,-15,3,18,,
,-13,-15,,,,,,,,,,273,,,,38,,40,12,-5,-17,,
,1477,-16,,,,,,,,,,-1613,,,,-1032,,2,-12,14,16,,
,-1612,,,,,,,,,,,-869,,,,-568,,-22,13,-14,-7,,
,746,,,,,,,,,,,426,,,,160,,-13,-14,9,-4,,
,121,-16,,,,,,,,,,1828,,,,998,,-13,5,-15,16,,
,-721,17,,,,,,,,,,14,,,,-204,,48,10,,-6,,
,229,-32,,,,,,,,,,-1725,,,,-1143,,28,6,-6,-4,,
,270,16,,,,,,,,,,-849,,,,-555,,-1,-1,13,-8,,
,-111,-16,,,,,,,,,,472,,,,196,,-27,-4,1,12,,
,226,,,,,,,,,,,1699,,,,862,,-8,-11,10,8,,
,-432,,,,,,,,,,,347,,,,148,,36,13,-15,-11,,
,537,,,,,,,,,,,-1560,,,,-972,,27,-5,25,-8,,
,-418,-32,,,,,,,,,,-929,,,,-645,,-1,18,-27,14,,
,-77,1,,,,,,,,,,495,,,,210,,-49,-17,19,-20,,
,1628,17,,,,,,,,,,1901,,,,1075,,-37,-16,-8,13,,
,-1915,-18,,,,,,,,,,285,,,,94,,19,14,-6,8,,
,479,1,,,,,,,,,,-1594,,,,-1009,,23,5,2,-12,,
,8,1,,,,,,,,,,-980,,,,-701,,-28,11,-3,-10,,
,-225,-17,,,,,,,,,,581,,,,286,,-46,-26,7,10,,
,-116,-15,,,,,,,,,,1616,,,,784,,27,9,-3,7,,
,599,4,,,,,,,,,,-74,,,,-249,,77,-14,-1,-13,,
,-122,7,,,,,,,,,,-1681,,,,-1088,,22,22,-2,9,,
,-757,-26,,,,,,,,,,-650,,,,-385,,-16,-2,2,-3,,
,651,13,,,,,,,,,,538,,,,240,,-32,-18,-11,22,,
,190,-31,,,,,,,,,,2021,,,,1194,,-22,-2,12,-21,,
,-231,16,,,,,,,,,,3,,,,-159,,38,11,10,17,,
,1660,1,,,,,,,,,,-1866,,,,-1279,,-27,31,-8,-6,,
,-1709,-30,,,,,,,,,,-689,,,,-423,,-24,-43,-1,-2,,
,-136,13,,,,,,,,,,658,,,,345,,8,-2,2,10,,
,-210,-14,,,,,,,,,,2013,,,,1178,,-4,13,-1,-6,,
,3403,2,,,,,,,,,,56,,,,-85,,31,-9,-10,-7,,
,-3427,-16,,,,,,,,,,-1887,,,,-1293,,-14,13,15,-4,,
,651,-1,,,,,,,,,,-867,,,,-610,,-23,-16,-11,9,,
,107,-17,,,,,,,,,,687,,,,367,,-9,26,-3,-3,,
,-379,13,,,,,,,,,,1869,,,,1031,,22,-18,17,-13,,
,340,4,,,,,,,,,,20,,,,-110,,54,33,6,13,,
,-18,-12,,,,,,,,,,-1785,,,,-1186,,9,-26,-10,3,,
,-532,-23,,,,,,,,,,-773,,,,-522,,-10,-9,-20,3,,
,-178,24,,,,,,,,,,566,,,,235,,-50,17,16,-17,,
,62,-22,,,,,,,,,,1738,,,,908,,-8,-6,-11,7,,
,-232,-2,,,,,,,,,,-35,,,,-145,,19,-5,5,7,,
,496,-1,,,,,,,,,,-1508,,,,-920,,8,-3,-11,-15,,
,-972,-8,,,,,,,,,,-621,,,,-375,,4,22,18,20,,
,4307,11,,,,,,,,,,671,,,,329,,-46,-18,-7,-14,,
,-3908,,,,,,,,,,,1903,,,,1066,,-10,-13,4,-2,,
,-678,-10,,,,,,,,,,73,,,,-24,,43,9,6,6,,
,45,-16,,,,,,,,,,-1754,,,,-1158,,,8,-12,11,,
,-123,-23,,,,,,,,,,-877,,,,-641,,-20,-8,-12,-4,,
,-15,-14,,,,,,,,,,717,,,,370,,-7,-2,27,-27,,
,-84,14,,,,,,,,,,1756,,,,929,,12,27,-9,11,,
,-55,-29,,,,,,,,,,6,,,,-71,,26,-7,-6,3,,
,1253,1,,,,,,,,,,-1682,,,,-1093,,-1,-9,10,-17,,
,-1024,-3,,,,,,,,,,-719,,,,-490,,-5,-6,-4,17,,
,-165,4,,,,,,,,,,877,,,,519,,-38,9,-6,-2,,
,-72,-22,,,,,,,,,,1888,,,,1054,,-8,-11,1,-2,,
,1068,4,,,,,,,,,,-332,,,,-395,,28,-4,-3,,,
,-992,-1,,,,,,,,,,-2008,,,,-1415,,11,10,12,15,,
,56339,-4,,,,,,,,,,-705,,,,-485,,-10,1,-7,-21,,
,-3859,7,,,,,,,,,,770,,,,403,,7,-4,8,13,,
,-3484,-5,,,,,,,,,,1619,,,,792,,7,12,-24,-1,,
,-1702,-32,,,,,,,,,,-166,,,,-215,,46,3,28,7,,
,-3403,4,,,,,,,,,,-1558,,,,-960,,-9,-17,3,-19,,
,-3470,2,,,,,,,,,,-570,,,,-355,,-17,-1,-8,17,,
,-3679,-2,,,,,,,,,,585,,,,204,,-38,-9,-10,5,,
,-3491,1,,,,,,,,,,1703,,,,866,,6,-1,3,-11,,
,-3718,-28,,,,,,,,,,-66,,,,-96,,23,23,6,9,,
,-3255,1,,,,,,,,,,-1520,,,,-924,,-16,5,-6,3,,
,-3765,-1,,,,,,,,,,-737,,,,-527,,-3,-5,-3,-3,,
,-3120,,,,,,,,,,,670,,,,282,,-37,-22,3,-7,,
,-3780,,,,,,,,,,,1989,,,,1160,,-8,-8,17,-3,,
,-3259,,,,,,,,,,,-420,,,,-440,,62,28,-21,10,,
,-3736,3,,,,,,,,,,-1775,,,,-1181,,-1,-1,11,3,,
,-3552,-24,,,,,,,,,,-572,,,,-374,,-17,-7,-4,-9,,
,-3747,-1,,,,,,,,,,1072,,,,674,,-33,,-6,4,,
,330,-3,,,,,,,,,,1903,,,,1078,,20,18,17,1,,
,-392,-1,,,,,,,,,,-419,,,,-423,,21,-10,-17,-10,,
,416,,,,,,,,,,,-1898,,,,-1304,,-4,-6,-2,-10,,
,500,1,,,,,,,,,,-596,,,,-399,,-17,19,4,8,,
,-1154,-24,,,,,,,,,,907,,,,505,,-20,-6,14,5,,
,-165,-20,,,,,,,,,,1747,,,,921,,-8,-20,-15,-13,,
,715,2,,,,,,,,,,-373,,,,-365,,39,-6,-4,22,,
,-369,-14,,,,,,,,,,-1827,,,,-1240,,20,2,10,-3,,
,-658,11,,,,,,,,,,-549,,,,-357,,-26,3,-11,9,,
,291,1,,,,,,,,,,821,,,,412,,-45,-1,6,-16,,
,-281,-31,,,,,,,,,,1677,,,,857,,19,17,-4,15,,
,711,20,,,,,,,,,,-318,,,,-296,,31,-3,12,-34,,
,-311,-20,,,,,,,,,,-1606,,,,-1019,,-6,15,-2,25,,
,-536,,,,,,,,,,,-681,,,,-504,,-12,-20,-2,-1,,
,1298,-1,,,,,,,,,,945,,,,524,,-14,7,-8,-6,,
,-764,-11,,,,,,,,,,1668,,,,850,,16,-4,11,1,,
,220,1,,,,,,,,,,-421,,,,-384,,23,1,-2,11,,
,76,-20,,,,,,,,,,-1559,,,,-967,,22,-27,-9,15,,
,171,2,,,,,,,,,,-588,,,,-414,,-30,27,7,-23,,
,1786,-3,,,,,,,,,,745,,,,313,,-49,3,-5,13,,
,-2199,1,,,,,,,,,,1717,,,,899,,12,-5,9,-2,,
,216,-6,,,,,,,,,,-440,,,,-386,,8,-5,-30,,,
,238,,,,,,,,,,,-1570,,,,-979,,23,-8,9,-15,,
,49,30,,,,,,,,,,-722,,,,-556,,2,26,20,3,,
,112128,-24,,,,,,,,,,1150,,,,706,,-33,-3,-14,7,,
,-3550,3,,,,,,,,,,1866,,,,1051,,-10,-24,1,5,,
,-3723,-15,,,,,,,,,,-497,,,,-425,,27,8,11,-14,,
,-3800,-1,,,,,,,,,,-1867,,,,-1281,,6,-9,-3,-2,,
,-3691,,,,,,,,,,,-605,,,,-445,,-7,9,17,5,,
,-3695,-18,,,,,,,,,,1022,,,,569,,-41,-3,-23,12,,
,-3490,7,,,,,,,,,,1823,,,,1022,,3,-2,1,2,,
,-3851,,,,,,,,,,,-454,,,,-374,,58,6,21,-20,,
,-3675,-38,,,,,,,,,,-1739,,,,-1160,,-16,-9,-18,10,,
,-3487,31,,,,,,,,,,-507,,,,-353,,-18,12,13,-11,,
,-3680,-31,,,,,,,,,,982,,,,522,,-25,-8,-17,11,,
,-3854,-16,,,,,,,,,,1741,,,,941,,14,19,14,-10,,
,-3472,4,,,,,,,,,,-607,,,,-505,,64,-11,-3,4,,
,-3863,-1,,,,,,,,,,-1588,,,,-1008,,-29,3,-1,-12,,
,-3760,,,,,,,,,,,-415,,,,-269,,6,9,-4,20,,
,-3871,1,,,,,,,,,,980,,,,509,,-28,-8,-4,7,,
12,-3777,47931,,,,,,,,,,-509,,,,-1481,,56,8,1,-9,,
,-3867,24,,,,,,,,,,-299,,,,-179,,10,-14,-5,7,,
,-1662,-38,,,,,,,,,,972,,,,475,,-9,-1,-6,-15,,
,-188,-9,,,,,,,,,,1453,,,,675,,19,-5,-2,-1,,
,-579,-18,,,,,,,,,,-637,,,,-484,,18,19,2,15,,
,-32,2,,,,,,,,,,-1552,,,,-990,,-12,-8,8,-1,,
,131,,,,,,,,,,,-368,,,,-256,,12,1,-5,,,
,206,-1,,,,,,,,,,895,,,,395,,-16,-7,15,-1,,
,459,-2,,,,,,,,,,1697,,,,920,,-18,11,-17,2,,
,-199,-12,,,,,,,,,,-782,,,,-615,,12,-6,1,-14,,
,-268,-16,,,,,,,,,,-1703,,,,-1135,,-28,-22,5,6,,
,-167,17,,,,,,,,,,-395,,,,-283,,-10,7,6,11,,
,185,-19,,,,,,,,,,1044,,,,530,,-14,15,-7,4,,
,-243,5,,,,,,,,,,1584,,,,808,,29,-16,2,-17,,
,1327,-19,,,,,,,,,,-917,,,,-732,,17,12,3,10,,
,-622,-19,,,,,,,,,,-1408,,,,-849,,11,4,-3,-25,,
,-318,19,,,,,,,,,,-406,,,,-297,,11,,13,18,,
,410,-31,,,,,,,,,,1121,,,,593,,-35,4,4,-6,,
,-28,12,,,,,,,,,,1612,,,,846,,18,-3,-13,-5,,
,-762,-3,,,,,,,,,,-754,,,,-553,,38,12,7,8,,
,777,3,,,,,,,,,,-1528,,,,-971,,-26,-25,-14,7,,
,-43,-29,,,,,,,,,,-405,,,,-310,,-39,25,10,-13,,
,14,,,,,,,,,,,1112,,,,575,,-28,-17,7,14,,
,-668,-15,,,,,,,,,,1679,,,,913,,20,12,-18,-12,,
,169,19,,,,,,,,,,-781,,,,-568,,25,-25,5,13,,
,358,-4,,,,,,,,,,-1743,,,,-1187,,9,-1,5,-2,,
,824,-32,,,,,,,,,,-372,,,,-276,,-19,8,11,2,,
,27996,,,,,,,,,,,1488,,,,943,,-6,14,-18,3,,
,-3824,1,,,,,,,,,,1769,,,,1015,,34,15,2,-4,,
,-3589,4,,,,,,,,,,-1074,,,,-854,,19,-11,1,-4,,
,-3892,-17,,,,,,,,,,-1817,,,,-1261,,-27,-7,13,8,,
,-3400,-1,,,,,,,,,,-426,,,,-341,,-27,,-5,-4,,
,-3759,,,,,,,,,,,1330,,,,781,,-33,-1,-7,-13,,
,-3191,1,,,,,,,,,,1702,,,,951,,31,-10,7,3,,
,-3480,16,,,,,,,,,,-989,,,,-751,,47,9,-12,3,,
,-3676,-44,,,,,,,,,,-1693,,,,-1143,,16,-5,18,-22,,
,4718,11,,,,,,,,,,-308,,,,-235,,-65,-10,2,25,,
,-3760,-13,,,,,,,,,,1192,,,,631,,-32,20,-10,5,,
,-978,-43,,,,,,,,,,1518,,,,779,,14,4,9,7,,
,-447,3,,,,,,,,,,-916,,,,-673,,31,-6,-8,-5,,
,190,-15,,,,,,,,,,-1530,,,,-981,,-7,8,-4,-2,,
,-236,12,,,,,,,,,,-454,,,,-387,,7,-10,-1,-7,,
,296,-13,,,,,,,,,,1386,,,,812,,-9,5,3,-12,,
,-641,1,,,,,,,,,,1847,,,,1114,,25,11,-6,13,,
,388,,,,,,,,,,,-866,,,,-610,,39,-10,3,-16,,
,35,-33,,,,,,,,,,-1696,,,,-1147,,-25,-9,14,9,,
,-227,17,,,,,,,,,,-437,,,,-378,,7,-9,-27,23,,
,398,-15,,,,,,,,,,1316,,,,738,,-36,12,22,-22,,
,626,12,,,,,,,,,,1590,,,,865,,21,1,4,-9,,
,-1197,-32,,,,,,,,,,-1005,,,,-731,,49,2,-3,-5,,
,126,6,,,,,,,,,,-1659,,,,-1120,,-20,-3,-4,22,,
