Packet Number (n), App Timestamp (us),Sensor Timestamp (us),Fp1 (uV),Fp2 (uV),F3 (uV),Fz (uV),F4 (uV),T3 (uV),C3 (uV),Cz (uV),C4 (uV),T4 (uV),P3 (uV),Pz (uV),P4 (uV),O1 (uV),O2 (uV),Ref,AccX (mg),AccY (mg),AccZ (mg),Event A, Event B
,103,14,-6,7,14,-2,5,9,-1,1,-15,-4,-4,-7,11,8,-8,-6,,,,,
,-307,2,7,5,9,14,1,-3,-19,-11,4,12,,2,-7,-19,3,-10,,,,,
,-48,-17,,-12,-4,-4,-2,-12,11,-4,5,6,3,-8,14,2,10,9,,,,,
,174,,7,-6,-12,-9,-2,-2,5,13,-3,-1,-8,-17,1,6,,-1,,,,,
,158,2,-4,7,15,2,2,15,4,3,1,-7,-4,6,-10,-12,-8,6,,,,,
,-447,14,9,8,-16,13,-5,7,3,,-5,-10,9,7,-3,13,4,8,,,,,
,381,-8,-2,-1,16,-9,7,7,-10,6,-5,7,-2,5,-6,-6,-1,-15,,,,,
,27,-8,-13,1,-3,-8,-6,-22,,-6,-4,8,,-13,-1,1,9,2,,,,,
,-257,,1,-14,-6,2,4,2,6,5,9,-3,5,6,12,-3,3,,,,,,
,-39,1,5,-1,9,3,-5,-10,-7,-12,8,-2,-4,2,2,-7,-9,10,,,,,
,11,-1,1,10,-1,2,6,8,3,-9,-3,7,12,15,11,20,13,1,,,,,
,85,2,-2,-3,-7,,-6,8,2,10,-8,-6,4,-8,-6,-12,-7,-7,,,,,
,-77,,11,7,-3,-12,-2,9,-9,1,6,-12,-10,-5,-5,2,-11,-8,,,,,
,-41,-1,-11,-11,8,10,2,-3,2,-6,-4,8,1,6,-18,-3,6,1,,,,,
,26,-2,-15,-7,-2,-6,-9,-18,4,1,11,6,3,-2,11,5,1,8,,,,,
,38,2,18,4,7,4,15,10,-6,12,-3,-2,-6,1,2,,5,1,,,,,
,147,,13,,-14,6,-6,-1,9,12,-2,-2,8,-9,-6,-9,-10,-4,,,,,
,-92,-19,-2,8,,-2,-1,-4,-2,-8,,-1,-6,2,,11,,2,,,,100,
,567,18,-6,2,16,-2,10,1,,1,-13,-7,5,3,6,-1,-6,3,,,,-100,
,2468,-17,3,-2,-13,1,,-1,1,2,12,3,-8,3,,-7,10,,,,,,
,-2754,-10,-11,6,-4,-4,5,11,1,,-1,-4,-9,-6,4,,-8,-6,,,,,
,212,-17,-19,-3,,-3,1,-5,-20,-5,2,7,2,-3,-2,-1,2,3,,,,,
,294,27,9,4,3,12,-6,-10,3,-13,-6,9,11,,-6,1,-3,-3,,,,,
,-221,,16,-2,9,-14,1,2,9,,-10,-2,,-3,-1,-3,-1,,,,,,
,950,,4,5,-3,13,2,10,11,9,8,5,-6,16,5,,5,5,,,,,
,-943,-26,-2,-5,-4,-13,,-7,-1,1,4,-2,-1,2,1,14,16,6,,,,,
,682,26,17,2,12,-2,8,-4,-14,7,,-6,-1,-11,-4,1,-1,-11,,,,,
,-354,,-15,-12,-6,9,-5,3,4,-8,1,-3,-5,-1,2,-6,1,2,,,,,
,303,-8,-16,-14,-14,-10,2,-1,3,-2,-1,3,9,7,3,-5,-10,3,,,,,
,-521,9,-1,9,11,5,-10,-10,-8,-3,1,8,-2,-7,-5,-7,7,,,,,,
,-435,-46,-1,15,-5,11,-10,10,6,4,1,1,,5,6,6,,-3,,,,,
,49,10,14,-3,3,-1,3,6,-5,-2,-8,-5,16,10,-1,-1,-1,9,,,,,
,924,29,-10,-5,,-10,-7,-7,7,-3,6,-6,-5,-13,-6,3,1,,,,,,
,-863,-1,-4,3,-15,,1,-1,-10,-4,7,-5,-11,-1,9,,-16,-17,,,,,
,137,-39,19,13,8,17,8,14,2,-3,-4,5,-2,-2,-7,,3,-3,,,,,
,642,-9,-4,-16,8,-2,3,-13,3,6,1,-10,-1,9,-13,-10,,13,,,,,
,1771,12,-7,3,-1,-7,-2,-15,9,-2,-5,8,6,7,12,9,3,5,,,,,
,-1913,1,-10,-1,-2,-9,-4,14,-12,-2,9,7,5,-5,-2,4,-2,-5,,,,,
,617,-1,-1,6,6,4,6,4,17,11,13,-8,,,1,-6,-1,7,,,,,
,-71,-12,14,-7,-2,2,5,2,-1,-4,-12,-6,-12,-5,-6,-2,-11,-20,,,,,
,-285,-4,-6,4,6,1,-9,3,-4,4,-9,7,5,-8,6,3,11,-8,,,,,
,-273,14,10,-4,-12,10,3,-2,-10,-3,-3,3,,4,9,6,,9,,,,,
,-409,-2,,9,4,,-10,1,-2,1,-1,-5,-5,-1,-2,-3,-3,,,,,,
,1407,-12,-14,,-11,,15,9,7,-12,9,2,-1,16,-5,-6,1,-6,,,,,
,3863,4,7,,11,-6,3,-12,8,1,-6,12,7,-7,2,9,17,27,,,,,
,-3378,30,10,-6,-1,-7,-8,-4,-1,-3,2,4,-6,6,8,5,-1,-2,,,,,
,-1463,-52,-10,-11,-9,-4,-2,-9,6,5,12,7,19,5,,-1,-13,-11,,,,,
,247,5,-2,-4,14,7,7,9,-5,10,5,-18,-7,-22,-11,-9,-5,1,,,,,
,-272,17,9,18,3,13,4,10,-15,-6,-14,,-10,,-4,-10,10,6,,,,,
,-119,-3,-7,-4,-8,-8,-13,-2,-3,1,-8,-10,-5,-1,9,10,12,-1,,,,,
,-30,-18,14,-3,1,-3,2,-3,7,10,5,10,9,8,6,2,-7,4,,,,,
,228,1,-7,-2,10,2,2,-7,-1,-3,-3,3,3,-13,-10,-4,-3,-2,,,,,
,-123,-13,-1,2,1,3,-6,9,5,-5,1,1,-14,1,-5,4,-10,8,,,,,
,610,18,2,3,-19,-7,-2,-1,-3,-9,9,-4,12,-1,14,3,-5,-3,,,,,
,-332,-5,-5,-8,-7,-8,8,-17,-2,5,-4,6,15,19,-10,-6,13,-5,,,,,
,563,-14,-6,5,7,-1,7,11,2,8,-10,3,,3,1,-4,5,-2,,,,,
,-315,19,-1,2,-6,3,-1,11,8,-5,4,-12,-11,-20,-4,6,-15,,,,,,
,-238,-19,4,-4,16,1,-5,-6,-5,-5,13,9,-9,4,8,10,-3,,,,,,
,-411,16,,17,12,14,1,-12,5,5,-7,-2,12,9,-2,-11,7,1,,,,,
,263,-13,3,,-19,-4,4,13,-2,3,-9,-6,8,-1,-16,-4,8,-1,,,,,
,-33,-16,-4,-2,-8,-13,-3,-10,4,-6,14,-5,-8,1,11,10,,5,,,,,
,315,16,-16,-20,9,-7,-5,-1,-17,-1,1,4,-2,-7,-2,4,-11,-13,,,,,
,348,-22,9,3,8,15,-3,3,6,-1,-17,2,-3,-5,-7,-16,-9,-2,,,,,
,-137,,14,12,-5,21,5,13,7,4,-2,-11,-7,2,5,-13,2,-2,,,,,
,-872,1,-5,5,3,-11,7,-8,-2,1,7,1,-1,8,5,11,8,7,,,,,
,385,-2,-8,-17,3,-13,-15,-7,-8,,13,14,4,2,7,11,7,-8,,,,,
,218,1,5,10,15,7,6,-5,4,-2,-2,14,2,-11,-4,-2,5,-2,,,,,
,1858,4,,-2,-10,1,10,12,3,2,-11,,-5,12,-4,6,-6,12,,,,,
,-1939,12,1,2,-9,2,-8,10,2,-2,3,-15,5,9,8,-1,3,11,,,,,
,567,-27,4,,,-6,,-3,1,-8,-6,-7,2,-12,-3,-6,-12,-10,,,,,
,2348,-1,1,4,4,2,4,-8,-3,10,9,15,9,1,-2,2,10,-3,,,,,
,-2845,,-8,-12,-5,-8,10,-6,12,1,10,6,-7,-8,-10,3,-6,,,,,,
,-1318,6,5,-4,,20,-13,-1,-9,3,-10,-10,-11,4,4,,4,-9,,,,,
,20,,-7,14,6,-6,-10,-4,-1,-6,-2,-16,,-4,6,-10,-2,14,,,,,
,-52,4,-3,-5,4,,2,9,1,17,4,-1,10,-1,6,-2,1,4,,,,,
,-141,-4,-55489,-55504,-55538,-55569,-55527,-55528,-55560,-55583,-55448,-55432,-55463,-55490,-55441,-55455,-55472,-55470,,,,,
,14,,-223140,-223099,-223294,-223418,-223223,-223252,-223370,-223459,-222872,-222843,-222990,-223097,-222856,-222969,-222968,-223024,,,,,
,401,-6,-56066,-56044,-56107,-56127,-56074,-56089,-56108,-56138,-55996,-55981,-56029,-56052,-56010,-56031,-56021,-56054,,,,,
,-349,7,-10,-6,-6,10,-2,-5,-22,7,1,2,,2,11,9,8,-6,,,,,
,163,1,10,,-2,-16,-11,-8,-9,-15,2,-2,2,,-2,11,9,1,,,,,
,-212,-1,-8,4,-6,9,-4,-8,17,4,-9,-5,-8,3,-1,5,-6,1,,,,,
,-5,-6,-5,3,-1,2,14,9,-4,1,3,-13,6,-9,-3,-5,9,3,,,,,
,121,6,1,4,6,7,-3,-4,-4,12,6,7,2,2,-9,-17,-12,-5,,,,,
,-40,-10,8,-13,3,-2,5,-2,,3,2,8,-3,2,7,3,-8,-5,,,,,
,-214,14,6,8,-2,-6,-2,2,13,-1,-4,-7,,4,-2,5,-2,11,,,,,
,109,2,-2,7,-6,2,5,8,,-9,-3,4,-4,-10,-1,-1,9,12,,,,,
,234,-12,-2,-8,8,1,4,-5,-4,-4,1,3,-3,14,-4,2,,-11,,,,,
,1846,10,-1,2,-7,-5,-15,2,-4,-6,8,-12,7,-3,,-4,8,-8,,,,,
,-2223,-25,-1,3,-1,5,6,14,9,-3,2,-1,6,-1,,4,-2,-2,,,,,
,220,15,-6,8,6,-5,8,-11,1,3,4,16,9,5,13,-6,-1,10,,,,,
,116,-17,3,-11,-8,2,-4,,9,5,-12,1,-9,4,1,-1,-4,6,,,,,
,-62,21,1,1,10,-3,12,,-7,3,3,1,-2,-10,1,7,-3,-16,,,,,
,-119,-22,-9,1,-5,-4,-22,-16,-10,-8,8,-10,4,-10,-4,-2,-4,-8,,,,,
,37,1,4,1,,1,-1,7,11,13,-14,-9,-10,-8,13,10,3,-10,,,,,
,-89,,5,4,,-4,5,-4,1,-5,6,10,3,24,-15,-2,3,15,,,,,
,-217,,-4,-11,-1,8,2,6,-18,-5,5,6,-6,-7,1,-7,3,16,,,,,
,400,3,5,,10,1,2,4,,11,-10,-13,-2,-8,-2,,10,-14,,,,,
,-95,-3,-6,10,-5,,1,-1,5,-12,2,-2,18,3,2,2,3,4,,,,,
,1530,-1,-3,-2,-9,6,4,4,7,1,-8,4,-4,1,-1,-1,-14,-3,,,,,
,661,,5,2,9,-4,-3,-4,-4,4,3,7,-12,-3,11,,1,8,,,,,
,-1145,4,-4,2,-9,-7,-12,-7,-15,,4,3,10,9,-6,-2,-6,1,,,,,
,1065,-3,2,1,5,4,7,6,5,3,1,1,2,-2,1,-3,-8,-4,,,,,
,-667,-2,-11,4,-8,1,-3,6,1,3,-2,-15,-15,-3,-10,8,4,2,,,,,
,-134,1,11,-10,12,1,6,-3,9,-1,-8,5,13,-12,,15,12,-5,,,,100,
,1965,-32,8,-5,3,-3,-6,-1,,1,8,-1,1,,-6,-3,-5,3,,,,-100,
,-2052,33,,,5,11,9,7,-3,8,3,8,-9,,-3,-8,3,-5,,,,,
,58,-26,-2,1,-4,7,5,-9,3,-11,-4,,-4,8,10,-7,-5,5,,,,,
,728,-7,-5,-13,-10,-16,-10,-3,-7,-1,-5,-11,10,-1,,1,-5,1,,,,,
,-671,-14,1,7,5,-3,1,1,-2,-2,11,5,2,8,-13,-1,10,-8,,,,,
,289,14,1,-2,6,-6,-3,-11,13,-2,5,-10,-8,5,7,7,2,-1,,,,,
,1457,-14,6,1,3,13,-7,11,-11,1,-13,5,-1,-7,5,-2,-13,5,,,,,
,-1088,14,-9,10,3,3,2,9,10,-4,-2,11,-2,-2,-3,-7,3,,,,,,
,-775,,,-10,-13,-4,2,-7,-15,11,9,3,-4,6,8,2,1,-2,,,,,
,787,,-2,1,1,4,-1,2,5,-8,-9,-5,9,-6,5,-5,-3,4,,,,,
,-591,-14,5,,1,-13,-9,-14,-2,-9,-1,-3,10,9,1,-3,-8,-9,,,,,
,620,13,8,4,5,5,9,-1,-1,4,5,-2,-6,1,1,7,17,6,,,,,
,65,1,-18,,-8,9,10,17,8,-1,6,-2,1,-4,-12,1,5,2,,,,,
,-1089,,7,7,1,-7,-3,3,4,4,,5,-3,,2,-2,8,,,,,,
,-220,-28,15,-3,8,-5,6,5,6,23,-1,,2,-12,8,-8,-17,-3,,,,,
,287,14,-5,-9,-1,12,-3,-5,-17,-13,-2,-5,9,7,1,7,1,-6,,,,,
,74,-17,-2,1,-9,-3,-12,-18,-6,-12,-13,7,-12,-4,-11,-1,-12,4,,,,,
,2772,-5,-3,3,10,-4,-5,1,12,8,3,,3,5,-2,11,4,11,,,,,
,-2559,27,-10,-1,-3,-15,6,17,-1,3,8,5,8,2,-3,-2,-1,1,,,,,
,-210,-5,10,14,-8,11,11,8,-4,-4,-2,,6,,,10,18,,,,,,
,-396,-30,,2,-4,-2,-4,-13,7,1,-2,-10,,-1,9,-17,-5,-16,,,,,
,257,13,-18,-8,10,-3,-2,-5,-8,-10,10,-7,-5,-1,,-5,-16,-1,,,,,
,800,,7,,11,5,4,5,2,8,-5,5,-10,-3,,8,2,-3,,,,,
,-716,4,4,-6,-20,,5,5,10,1,5,2,-15,6,1,-1,10,8,,,,,
,-85,3,-5,2,-1,-10,-3,-15,-12,6,2,,7,,-2,8,-7,3,,,,,
,-199,-7,11,5,-1,15,-8,10,8,1,-21,-3,1,-13,-3,-8,4,-5,,,,,
,72,4,9,5,-1,-1,-1,6,9,1,,2,8,12,5,1,2,11,,,,,
,198,-26,-5,-7,17,-7,4,-1,-10,-8,16,15,-1,-10,2,-8,,-18,,,,,
,-145,25,-7,-3,4,7,-5,1,-4,-7,-3,-8,-2,2,-1,,-2,3,,,,,
,226,-13,-6,,4,-4,1,,6,2,1,3,1,5,8,17,-3,1,,,,,
,1041,-3,4,-6,-18,7,-3,1,1,8,6,-4,6,8,-9,-2,8,7,,,,,
,-1520,-18,1,-1,-8,,11,-7,,-13,-5,1,,-2,-7,-5,4,-4,,,,,
,719,-4,2,1,6,-13,-1,-2,,6,-5,4,-14,-11,2,-9,-3,-4,,,,,
,-142,25,14,6,2,4,8,8,-6,7,5,-10,4,-7,-1,4,-9,10,,,,,
,110,-16,-11,4,5,7,-10,-2,8,7,-2,8,11,3,5,7,-2,-4,,,,,
,-475,-5,-4,-10,,-8,,2,2,-11,2,,,3,,-8,6,2,,,,,
,305,-10,7,6,-10,10,-1,-4,-6,-7,3,-5,4,12,-6,-5,-2,3,,,,,
,2450,15,-8,2,,-6,-2,-2,6,-5,-3,2,-9,-2,1,-4,-7,-6,,,,,
,-2804,-18,-2,1,1,3,3,-4,-2,,3,5,7,-6,10,10,1,6,,,,,
,1908,13,1,-9,3,10,7,4,,5,12,1,-5,5,,9,3,-7,,,,,
,-2158,7,4,3,3,-3,,-2,-2,11,-13,-2,,-7,-2,-12,-8,-4,,,,,
,75,-20,-5,-1,-3,-19,-11,4,-22,-6,-12,-4,-12,-7,,-14,3,10,,,,,
,-831,,7,11,-2,5,7,-10,16,5,3,6,2,3,1,7,11,-4,,,,,
,2058,13,-5,-7,13,10,-11,-4,,-2,2,-6,5,-2,-15,2,7,1,,,,,
,-1771,-21,8,4,4,-2,3,12,-6,-3,9,-7,5,-5,5,5,,2,,,,,
,-152,20,-5,,-3,,4,,4,,6,13,7,15,11,9,7,11,,,,,
,-197,-8,3,-10,-7,,-3,3,,8,-1,-6,-1,,2,5,-6,-9,,,,,
,93,-17,-10,4,-2,-10,-2,-8,-1,-10,,5,-4,-6,-7,-12,1,-1,,,,,
,42,13,-5,14,3,5,,5,1,4,-12,1,3,-3,5,14,-2,1,,,,,
,-44,,10,-5,-3,3,-2,8,-3,5,4,-3,,5,-9,-4,-11,-3,,,,,
,322,-19,7,-2,-2,-2,7,-13,9,6,4,-12,-10,-10,-4,-12,1,-3,,,,,
,-224,2,1,15,2,3,-3,10,11,6,-1,1,-4,4,3,3,12,2,,,,,
,29,13,-10,-20,3,-9,-2,-1,-26,-12,-2,18,5,11,-2,-7,-2,2,,,,,
,-135,-24,3,2,-6,10,,-1,,-4,-2,-10,-4,-6,5,,-6,-3,,,,,
,955,2,6,1,8,-3,,8,11,,-3,-5,-2,13,6,12,-9,-1,,,,,
,-894,9,-6,-6,-2,,13,-2,-1,7,-5,2,1,-3,-17,3,,3,,,,,
,3,,9,,4,-1,-3,-4,2,1,10,-8,11,-11,-1,,,-5,,,,,
,-24,-9,-1,3,-4,-4,,,6,-6,,16,5,9,9,9,2,-3,,,,,
,-144,9,-5,,-7,5,5,7,-2,-7,-7,-5,-4,15,13,5,-4,3,,,,,
,259,,4,4,-14,8,-2,-8,1,5,12,5,-1,-7,1,-15,9,8,,,,,
,1102,,,-13,5,-11,-13,-8,-14,-3,-5,5,5,,5,,5,7,,,,,
,-1189,-29,7,7,12,-4,6,7,8,3,-2,-26,-10,-18,-30,-13,-3,-13,,,,,
,1824,20,-16,-3,-1,2,-6,-3,-6,-10,,9,,10,3,-2,9,4,,,,,
,2554,11,-14,3,-8,,-7,-10,12,2,-2,,12,-2,12,13,-1,4,,,,,
,-3763,5,5,1,,-6,8,14,9,5,5,12,-7,-5,14,-5,-7,5,,,,,
,901,-17,6,-2,7,4,15,2,-12,-8,-2,-4,2,-1,-6,-5,7,-5,,,,,
,-1436,22,17,10,5,2,-10,2,-1,10,-3,,-11,1,-15,-5,-11,-12,,,,,
,2149,-42,6,-3,-3,-2,2,5,-1,13,-6,-3,-4,-7,-10,-3,-2,1,,,,100,
,-964,-12,-3,-14,-2,7,2,-11,7,-10,-4,,3,9,14,14,17,13,,,,-100,
,-955,11,-16,2,8,1,-12,-7,-5,-3,7,,1,-7,9,-2,-4,4,,,,,
,-42,4,-4,4,7,6,3,,1,1,9,14,11,-1,4,1,-2,-8,,,,,
,204,-2,8,10,-5,6,3,10,-3,9,-10,-7,-7,11,-15,-3,-8,-12,,,,,
,713,,-2,1,-10,-8,-9,-4,-3,-2,-1,-16,-8,3,-6,3,-7,-3,,,,,
,-280,-2,-5,-6,1,-4,5,9,4,-13,9,11,6,-10,6,-1,3,15,,,,,
,1471,2,-2,9,1,2,1,-7,-2,,-7,-4,-7,-4,-1,4,8,-4,,,,,
,-549,-12,1,-1,6,10,9,7,-4,6,,12,,10,6,6,6,11,,,,,
,-74,-1,8,-3,-5,8,11,2,-3,-5,16,,9,-4,-1,-8,1,-3,,,,,
,-619,5,1,-6,-1,-25,-12,-14,11,1,-5,-4,-5,-8,,-3,-9,-8,,,,,
,-526,-25,,4,-1,-1,-3,8,5,8,1,11,19,17,12,10,6,6,,,,,
,472,-1,-3,5,-1,7,-1,-7,-11,-8,-4,-14,1,-1,-5,1,,-2,,,,,
,60,5,9,-4,,-7,-16,-8,2,-2,-5,-9,-13,,-18,-7,2,-3,,,,,
,-122,18,-2,-6,-2,-5,5,4,2,5,-7,-2,-1,-1,4,-1,1,-4,,,,,
,-308,-18,5,1,-2,13,6,-2,-11,3,2,7,-4,-6,7,,-11,-1,,,,,
,110,14,-10,-3,9,-8,-2,6,-2,,-8,8,4,-2,,2,3,5,,,,,
,-197,-20,-9,-7,-2,-18,-4,11,,-10,3,-3,11,7,12,-3,7,5,,,,,
,493,2,-4,6,-10,18,-7,-7,7,2,4,14,-4,6,-6,4,-9,5,,,,,
,-62,4,2,-1,1,,4,-9,2,,20,-9,,-1,4,6,4,-1,,,,,
,-43,-4,1,3,7,-5,8,5,-9,2,,-7,,-3,2,-12,-4,-9,,,,,
,-98,7,10,6,5,27,21,21,14,12,-8,,-5,2,-7,10,-1,5,,,,,
,129,-7,-2,-1,12,-5,-4,-5,10,-8,-9,-4,-5,-13,2,2,,4,,,,,
,-213,-13,6,2,-4,-3,,-11,-8,-5,10,-3,8,-3,,-3,-3,-19,,,,,
,2326,,-2,1,-5,2,-2,,6,8,-12,7,2,13,-8,1,10,8,,,,,
,-2088,13,-3,1,-4,1,-4,-4,-6,6,1,-4,-5,-9,-7,-2,-16,-5,,,,,
,566,-10,-3,-8,2,-9,-14,8,-12,-10,1,-6,2,-6,-11,3,2,9,,,,,
,1214,-3,,5,6,-1,,-6,-4,10,2,3,-10,7,7,-6,4,3,,,,,
,-2023,13,-5,5,,-8,4,-2,8,-5,-4,8,19,13,7,-11,-2,2,,,,,
,-24,-13,5,-8,-12,7,-5,-8,6,-4,9,2,-4,-5,8,17,7,8,,,,,
,-4,-18,-3,1,,12,5,9,-1,-11,-1,-3,-12,-1,-1,2,,-7,,,,,
,11,18,13,13,,-19,8,8,-1,4,-19,,,-11,-12,-16,6,-5,,,,,
,338,-28,55495,55496,55534,55558,55537,55534,55563,55577,55463,55441,55467,55504,55426,55475,55477,55460,,,,,
,-161,10,223132,223087,223291,223412,223222,223228,223372,223450,222873,222855,222991,223098,222871,222962,222960,223037,,,,,
,524,-13,56063,56046,56109,56147,56086,56100,56120,56139,55994,55967,56029,56051,56003,56022,56006,56045,,,,,
,-227,8,8,1,6,-7,-4,17,-10,3,-2,-7,-4,10,,-2,-8,-7,,,,,
,3639,5,7,-2,9,-11,-4,-13,-2,7,-3,6,-1,-3,3,-5,10,1,,,,,
,-3310,8,-6,7,-7,,-2,9,9,-2,3,-4,-15,-9,-8,4,3,6,,,,,
,367,-21,4,6,8,-3,-3,-6,5,3,1,5,10,6,13,2,-6,-3,,,,,
,-754,16,3,-2,-3,10,3,5,-2,2,4,13,11,8,4,3,11,8,,,,,
,-250,,-6,-5,-13,4,12,7,12,-7,-6,-2,-6,-5,-6,-10,-10,7,,,,,
,454,-3,4,,9,-1,-12,3,-3,,-7,-4,5,-3,4,-12,10,-9,,,,,
,2498,-35,6,-1,5,1,-13,-13,-10,5,6,1,1,-6,5,15,-4,-10,,,,,
,-2839,22,10,-2,6,-7,5,6,6,4,5,16,-8,-3,-5,5,-3,7,,,,,
,1915,,-7,-4,-12,6,-4,-1,1,-11,9,-6,6,4,-11,-5,9,10,,,,,
,-1411,-15,-9,3,-5,-3,-2,-14,-13,,-8,-3,6,7,9,6,-12,-3,,,,,
,-885,19,-8,-8,3,-2,3,-8,-6,-5,9,-1,-9,-1,15,,2,6,,,,,
,518,-1,1,10,2,,7,5,13,2,-6,-1,-5,7,-7,-12,8,1,,,,,
,-202,-20,5,2,3,5,3,8,-12,-1,-12,5,4,-2,-6,7,1,2,,,,,
,2622,-13,11,-7,-8,4,-7,-4,2,-7,4,-15,-2,-13,-3,10,-2,-5,,,,,
,-2403,13,5,4,-2,1,5,8,12,12,7,-11,3,5,18,-18,-7,-19,,,,,
,734,-10,-9,-2,8,-1,-2,-2,3,-4,-16,5,5,-7,-12,,3,,,,,,
,-715,10,-9,7,-7,1,-20,-2,-6,2,6,10,,-2,-5,8,8,22,,,,,
,1899,,-5,5,3,-3,2,,-4,-4,6,-2,-5,8,4,12,-7,2,,,,,
,167,26,5,-8,7,-10,5,8,1,6,3,-1,1,-1,6,3,4,-14,,,,,
,-2231,-32,3,-5,-3,-7,11,-10,1,10,3,-9,-2,15,-3,-7,-2,-2,,,,,
,174,-4,1,-2,2,12,-6,,-7,-2,-1,17,-8,-6,,-3,-3,-7,,,,,
,402,10,10,-4,-1,3,1,3,4,-7,-4,2,-4,-2,-5,2,7,12,,,,,
,2225,-31,-8,3,-10,-6,2,-1,-7,3,-3,-13,2,-4,,-5,-7,2,,,,,
,-2747,13,-9,9,18,-4,7,15,4,12,-7,-3,9,2,4,7,4,13,,,,,
,742,18,3,-2,3,2,2,-7,-2,-6,9,9,1,1,-7,1,-3,-10,,,,,
,2783,-26,4,-2,-12,10,-5,-7,5,1,-2,4,3,-8,-1,1,-4,-2,,,,,
,-3454,16,3,9,-4,,-2,11,16,2,,-1,5,1,-4,-9,20,-6,,,,,
,256,-21,2,-2,6,1,5,-4,-8,-18,-2,-11,-6,-8,,-8,-13,2,,,,,
,-540,18,-2,-3,-3,-10,-2,-8,-10,5,-3,3,-4,4,3,6,-3,9,,,,,
,-558,-18,15,5,13,6,4,12,4,-2,12,8,11,12,12,-2,3,-1,,,,,
,1068,,-17,-4,-7,-2,1,-3,3,3,-5,7,6,-4,-10,-1,5,-7,,,,,
,620,-1,,1,-14,-12,2,-11,-5,-10,-3,-12,-7,-2,-7,15,2,-2,,,,,
,-472,1,-1,-4,1,12,-3,6,-3,9,1,-2,-13,3,10,-4,-9,-2,,,,,
,-271,,-8,-5,12,,4,-2,1,-8,13,3,8,2,12,5,-3,3,,,,,
,2064,,4,-5,-7,-5,-4,7,5,3,-5,-1,8,4,-4,-1,6,4,,,,,
,-2384,-4,11,2,7,3,8,7,-7,-9,-10,14,-1,1,-5,-11,4,-14,,,,,
,855,-6,-6,6,-8,,3,-14,-5,-5,-6,4,-12,-3,-8,-1,1,13,,,,,
,-1435,2,-5,8,-2,2,-11,8,8,10,-4,-21,-3,-13,-8,-14,-8,-3,,,,,
,628,-2,9,-3,2,7,-1,4,14,9,10,,,-1,-2,4,3,-2,,,,,
,-55,2,5,5,-4,-2,11,-1,-11,5,,8,7,3,18,8,-1,2,,,,,
,407,,1,-8,-2,-4,,-4,-10,-11,5,10,9,5,9,9,1,,,,,,
,-218,-44,,-20,-3,9,-12,-12,11,-4,9,-8,-6,-1,-8,3,9,-3,,,,,
,1604,43,-10,8,17,-9,-1,8,4,12,-5,-5,-10,-12,-16,-1,1,-2,,,,,
,-1969,,-8,12,-1,3,-14,9,,4,-5,-6,-10,6,,-16,-13,14,,,,,
,477,-45,-3,1,1,1,11,-5,-6,-5,-5,10,6,16,8,14,,4,,,,,
,-844,-12,4,-4,-7,3,,1,5,-1,-4,1,7,-8,-3,-2,3,-12,,,,,
,117,13,7,-10,-4,-17,-10,-4,,3,10,6,2,1,3,7,-5,-3,,,,,
,1230,28,-2,7,11,-4,19,1,1,6,2,1,-8,3,-4,-5,1,-3,,,,,
,-470,-39,1,-6,-8,3,-4,-7,-7,-4,8,-4,3,4,9,,15,12,,,,,
,-98,48,-10,7,-2,10,-9,9,1,-5,-11,-17,-4,-8,3,10,-20,-3,,,,,
,-144,-49,5,,16,7,8,,9,1,-10,10,2,3,-2,-13,3,-9,,,,,
,152,10,-5,3,-8,-1,-4,8,-2,-6,5,-3,8,-5,1,-10,5,-5,,,,,
,-400,3,13,4,-5,7,-3,-10,7,8,6,1,-5,-13,-4,2,-9,6,,,,,
,-153,-12,-8,-10,-2,,12,-2,-7,1,-3,11,6,12,-6,,4,-3,,,,,
,108,1,15,-5,1,-14,1,4,-3,1,3,-5,-13,3,-6,-3,-4,-3,,,,,
,427,-2,-5,2,,-5,-13,,4,-5,-2,-2,7,-1,14,11,7,9,,,,,
,-204,-22,4,10,-9,7,12,-5,-9,-4,-6,-3,2,13,-4,-7,-3,-8,,,,,
,303,8,5,4,10,2,13,-1,1,4,3,6,2,,5,9,4,3,,,,,
,311,14,-17,,,4,-3,7,9,10,-5,-6,-2,-8,-4,9,-1,5,,,,,
,-1042,-18,-3,-6,14,6,-16,11,-7,-4,-12,1,-2,-11,-1,5,13,,,,,,
,700,-12,-8,3,-2,-10,-15,-4,3,-13,13,1,-5,1,-6,-12,-14,-3,,,,,
,-394,11,2,15,1,-5,14,-16,-1,3,12,4,12,1,15,2,7,8,,,,,
,1029,-10,12,-12,-3,5,6,6,3,-1,-6,-6,6,,-12,-13,4,5,,,,,
,-567,,13,2,-20,-1,2,-3,-15,-5,-1,-2,-3,4,4,6,-17,-2,,,,,
,-595,10,-5,3,-5,-12,-1,-2,3,5,-8,-6,-9,-3,5,3,-6,-1,,,,,
,516,-11,-5,-3,16,9,-9,12,6,6,-6,-1,-12,-18,-5,-4,1,-12,,,,,
,2239,-1,2,7,-6,6,-2,-11,-1,-2,17,5,6,20,7,11,3,-2,,,,,
,-2213,12,4,-9,-4,-10,5,7,7,2,4,,5,9,-2,-3,7,24,,,,,
